Name	Rearrangement	Support
CAP286_ENV_C1C2_W16_QVOA	CAP286-147WPI*22	0.09056678637958755
CAP286_ENV_C1C2_W16_QVOA	CAP286-147WPI*4	0.09056678642015478
CAP286_ENV_C1C2_W16_QVOA	CAP286-093WPI*57	0.09056678672220562
CAP286_ENV_C1C2_W16_QVOA	CAP286-147WPI*27	0.09060266590855637
CAP286_ENV_C1C2_W16_QVOA	CAP286-118WPI*14	0.09056679233440423
CAP286_ENV_C1C2_W16_QVOA	CAP286-147WPI*16	0.09056689865655992
CAP286_ENV_C1C2_W16_QVOA	CAP286	0.4542607269075096
CAP286_ENV_C1C2_B_W8_QVOA	CAP286-147WPI*9	0.04299099075064063
CAP286_ENV_C1C2_B_W8_QVOA	CAP286-118WPI*24	0.04297940083743566
CAP286_ENV_C1C2_B_W8_QVOA	CAP286-118WPI*44	0.042912230125534
CAP286_ENV_C1C2_B_W8_QVOA	CAP286-118WPI*55	0.04291223433637179
CAP286_ENV_C1C2_B_W8_QVOA	CAP286-118WPI*37	0.04291222971637929
CAP286_ENV_C1C2_B_W8_QVOA	CAP286-201WPI*24	0.04291223326367486
CAP286_ENV_C1C2_B_W8_QVOA	CAP286-175WPI*27	0.04291222970178266
CAP286_ENV_C1C2_B_W8_QVOA	CAP286-201WPI*25	0.04291222958538032
CAP286_ENV_C1C2_B_W8_QVOA	CAP286-175WPI*28	0.04291222960233818
CAP286_ENV_C1C2_B_W8_QVOA	CAP286-147WPI*36	0.04291222978280571
CAP286_ENV_C1C2_B_W8_QVOA	CAP286-118WPI*42	0.04291222969220117
CAP286_ENV_C1C2_B_W8_QVOA	CAP286	0.432028779896267
CAP286_ENV_C1C2_B_W8_QVOA	CAP286-118WPI	0.08798797375779113
CAP286_ENV_C1C2_W1_QVOA	CAP286-147WPI*22	0.09056678637958755
CAP286_ENV_C1C2_W1_QVOA	CAP286-147WPI*4	0.09056678642015478
CAP286_ENV_C1C2_W1_QVOA	CAP286-093WPI*57	0.09056678672220562
CAP286_ENV_C1C2_W1_QVOA	CAP286-147WPI*27	0.09060266590855637
CAP286_ENV_C1C2_W1_QVOA	CAP286-118WPI*14	0.09056679233440423
CAP286_ENV_C1C2_W1_QVOA	CAP286-147WPI*16	0.09056689865655992
CAP286_ENV_C1C2_W1_QVOA	CAP286	0.4542607269075096
CAP286_ENV_C1C2_W12_QVOA	CAP286-093WPI*30	0.2479851438228356
CAP286_ENV_C1C2_W12_QVOA	CAP286-066WPI*65	0.4949794046076391
CAP286_ENV_C1C2_W12_QVOA	CAP286-118WPI*54	0.2478267435837381
CAP286_ENV_C1C2_W8_QVOA	CAP286-147WPI*22	0.09056678637958755
CAP286_ENV_C1C2_W8_QVOA	CAP286-147WPI*4	0.09056678642015478
CAP286_ENV_C1C2_W8_QVOA	CAP286-093WPI*57	0.09056678672220562
CAP286_ENV_C1C2_W8_QVOA	CAP286-147WPI*27	0.09060266590855637
CAP286_ENV_C1C2_W8_QVOA	CAP286-118WPI*14	0.09056679233440423
CAP286_ENV_C1C2_W8_QVOA	CAP286-147WPI*16	0.09056689865655992
CAP286_ENV_C1C2_W8_QVOA	CAP286	0.4542607269075096
CAP286_ENV_C1C2_B_W10_QVOA	CAP286-225WPI*5	0.01381889031054951
CAP286_ENV_C1C2_B_W10_QVOA	CAP286-225WPI*20	0.4822108406899248
CAP286_ENV_C1C2_B_W10_QVOA	CAP286-225WPI*19	0.4822108402965291
CAP286_ENV_C1C2_B_W7_QVOA	CAP286-225WPI*2	0.1428569379762599
CAP286_ENV_C1C2_B_W7_QVOA	CAP286-201WPI*12	0.1428569257552677
CAP286_ENV_C1C2_B_W7_QVOA	CAP286-201WPI*11	0.1428569330653205
