Name	Rearrangement	Support
CAP287_ENV_C4C5_W13_QVOA	CAP287-229WPI*12	0.9807207907810022
CAP287_ENV_C4C5_W25_QVOA	CAP287-099WPI*7	0.01202816937367416
CAP287_ENV_C4C5_W25_QVOA	CAP287-112WPI*37	0.01155460980161386
CAP287_ENV_C4C5_W25_QVOA	CAP287	0.399970640929369
CAP287_ENV_C4C5_W25_QVOA	CAP287-152WPI	0.05851943028754575
CAP287_ENV_C4C5_W25_QVOA	CAP287-112WPI	0.06825185311192411
CAP287_ENV_C4C5_W41_QVOA	CAP287-192WPI*31	0.03441060518214437
CAP287_ENV_C4C5_W41_QVOA	CAP287-192WPI*30	0.03441060515663792
CAP287_ENV_C4C5_W41_QVOA	CAP287-192WPI*25	0.03441060510337168
CAP287_ENV_C4C5_W41_QVOA	CAP287-192WPI*28	0.034410606788519
CAP287_ENV_C4C5_W41_QVOA	CAP287-192WPI*23	0.03441060515735773
CAP287_ENV_C4C5_W41_QVOA	CAP287-216WPI*29	0.03583741529886551
CAP287_ENV_C4C5_W41_QVOA	CAP287-192WPI*24	0.03441060710805387
CAP287_ENV_C4C5_W41_QVOA	CAP287-192WPI*29	0.03441060546600148
CAP287_ENV_C4C5_W41_QVOA	CAP287-229WPI*20	0.0344106057598421
CAP287_ENV_C4C5_W41_QVOA	CAP287-216WPI*22	0.0344106057598108
CAP287_ENV_C4C5_W41_QVOA	CAP287-192WPI*14	0.03441060518139327
CAP287_ENV_C4C5_W41_QVOA	CAP287-216WPI*17	0.03441060525691115
CAP287_ENV_C4C5_W41_QVOA	CAP287-192WPI*27	0.03441060531721905
CAP287_ENV_C4C5_W41_QVOA	CAP287-192WPI*33	0.03441060531721905
CAP287_ENV_C4C5_W41_QVOA	CAP287	0.3787082303907389
CAP287_ENV_C4C5_W41_QVOA	CAP287-192WPI	0.1376424212917434
CAP287_ENV_C4C5_W44_QVOA	CAP287-028WPI*70	0.1108686568642727
CAP287_ENV_C4C5_W44_QVOA	CAP287-028WPI*72	0.1108686580960664
CAP287_ENV_C4C5_W44_QVOA	CAP287-028WPI*74	0.1108686593392545
CAP287_ENV_C4C5_W44_QVOA	CAP287-028WPI*73	0.1108686568620543
CAP287_ENV_C4C5_W44_QVOA	CAP287-028WPI*71	0.1108686575998601
CAP287_ENV_C4C5_W44_QVOA	CAP287-028WPI	0.4441637774984438
CAP287_ENV_C4C5_W55_QVOA	CAP287-255WPI*7	0.1997575465352058
CAP287_ENV_C4C5_W55_QVOA	CAP287-255WPI*6	0.1997575639245575
CAP287_ENV_C4C5_W55_QVOA	CAP287-255WPI*8	0.599272640710404
CAP287_ENV_C4C5_W7_QVOA	CAP287-255WPI*5	0.9995353899771591
