Name	Rearrangement	Support
CAP257_ENV_C1C2_B_W10_QVOA	CAP257-240WPI*42	0.1427775669750209
CAP257_ENV_C1C2_B_W10_QVOA	CAP257-240WPI*39	0.143069809255204
CAP257_ENV_C1C2_B_W10_QVOA	CAP257-240WPI*38	0.2853698234805813
CAP257_ENV_C1C2_B_W10_QVOA	CAP257-240WPI*40	0.1426849222345288
CAP257_ENV_C1C2_B_W10_QVOA	CAP257-240WPI	0.2853714325733707
CAP257_ENV_C1C2_B_W14_QVOA	CAP257-240WPI*28	0.1427686847726339
CAP257_ENV_C1C2_B_W14_QVOA	CAP257-240WPI*27	0.1427686743320624
CAP257_ENV_C1C2_B_W14_QVOA	CAP257-240WPI*24	0.1427686987234352
CAP257_ENV_C1C2_B_W14_QVOA	CAP257-240WPI	0.5713535093388461
CAP257_ENV_C1C2_B_W15_QVOA	CAP257-107WPI*44	0.1993916187738671
CAP257_ENV_C1C2_B_W15_QVOA	CAP257-107WPI*42	0.1993916041017375
CAP257_ENV_C1C2_B_W15_QVOA	CAP257	0.5985638140465905
CAP257_ENV_C1C2_B_W7_QVOA	CAP257-240WPI*6	0.05907970371690635
CAP257_ENV_C1C2_B_W7_QVOA	CAP257-240WPI*17	0.05907970390008106
CAP257_ENV_C1C2_B_W7_QVOA	CAP257-240WPI*20	0.0590796998407386
CAP257_ENV_C1C2_B_W7_QVOA	CAP257-240WPI*16	0.05907970354506925
CAP257_ENV_C1C2_B_W7_QVOA	CAP257-191WPI*1	0.05907969962849453
CAP257_ENV_C1C2_B_W7_QVOA	CAP257-240WPI*4	0.06636620415281064
CAP257_ENV_C1C2_B_W7_QVOA	CAP257-240WPI*9	0.06636620407859838
CAP257_ENV_C1C2_B_W7_QVOA	CAP257-240WPI*10	0.06636620856214803
CAP257_ENV_C1C2_B_W7_QVOA	CAP257-240WPI*11	0.06636620855988455
CAP257_ENV_C1C2_B_W7_QVOA	CAP257	0.06041617668810399
CAP257_ENV_C1C2_B_W7_QVOA	CAP257-240WPI	0.3771395127488985
CAP257_ENV_C1C2_W1_QVOA	CAP257-240WPI*28	0.1427686847726339
CAP257_ENV_C1C2_W1_QVOA	CAP257-240WPI*27	0.1427686743320624
CAP257_ENV_C1C2_W1_QVOA	CAP257-240WPI*24	0.1427686987234352
CAP257_ENV_C1C2_W1_QVOA	CAP257-240WPI	0.5713535093388461
CAP257_ENV_C1C2_W10_QVOA	CAP257-191WPI*42	0.07683900339047388
CAP257_ENV_C1C2_W10_QVOA	CAP257-240WPI*46	0.07683900909561367
CAP257_ENV_C1C2_W10_QVOA	CAP257-240WPI*33	0.07683909991186977
CAP257_ENV_C1C2_W10_QVOA	CAP257-240WPI*43	0.07683900335252651
CAP257_ENV_C1C2_W10_QVOA	CAP257-240WPI*35	0.07683900357968661
CAP257_ENV_C1C2_W10_QVOA	CAP257-240WPI*45	0.07699552382489917
CAP257_ENV_C1C2_W10_QVOA	CAP257-240WPI	0.5379525350180284
CAP257_ENV_C1C2_W11_QVOA	CAP257-240WPI*21	0.0496086467233684
CAP257_ENV_C1C2_W11_QVOA	CAP257-240WPI*19	0.04960864305401434
CAP257_ENV_C1C2_W11_QVOA	CAP257-240WPI*5	0.04960864639887398
CAP257_ENV_C1C2_W11_QVOA	CAP257-240WPI*18	0.04960864639878374
CAP257_ENV_C1C2_W11_QVOA	CAP257-240WPI*8	0.04960864383747971
CAP257_ENV_C1C2_W11_QVOA	CAP257-240WPI*16	0.2518550691816427
CAP257_ENV_C1C2_W11_QVOA	CAP257	0.2976732449078586
CAP257_ENV_C1C2_W11_QVOA	CAP257-240WPI	0.1999350607225131
CAP257_ENV_C1C2_W12_QVOA	CAP257-240WPI*37	0.1994233866622558
CAP257_ENV_C1C2_W12_QVOA	CAP257-240WPI*39	0.5982700651563804
CAP257_ENV_C1C2_W12_QVOA	CAP257-240WPI*36	0.1994233558777434
CAP257_ENV_C1C2_W13_QVOA	CAP257-240WPI*28	0.1427686847726339
CAP257_ENV_C1C2_W13_QVOA	CAP257-240WPI*27	0.1427686743320624
CAP257_ENV_C1C2_W13_QVOA	CAP257-240WPI*24	0.1427686987234352
CAP257_ENV_C1C2_W13_QVOA	CAP257-240WPI	0.5713535093388461
CAP257_ENV_C1C2_W14_QVOA	CAP257-240WPI*28	0.1425623167436169
CAP257_ENV_C1C2_W14_QVOA	CAP257-240WPI*27	0.1425623066353493
CAP257_ENV_C1C2_W14_QVOA	CAP257-240WPI*24	0.1425623308026807
CAP257_ENV_C1C2_W14_QVOA	CAP257-240WPI	0.5709448579755216
CAP257_ENV_C1C2_W15_QVOA	CAP257-191WPI*42	0.07683900339047388
CAP257_ENV_C1C2_W15_QVOA	CAP257-240WPI*46	0.07683900909561367
CAP257_ENV_C1C2_W15_QVOA	CAP257-240WPI*33	0.07683909991186977
