Name	Rearrangement	Support
206_B_W6_v1v2_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP206-254wpi*1	0.9999058389547323
206_W2_v1v2_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP206-254wpi*1	0.9999055047822288
206_W8_v1v2_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP206-254wpi*1	0.9999525679479768
206_W5_v1v2_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP206-254wpi*4	0.02233771038411335
206_W5_v1v2_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP206-254wpi*2	0.02233771281829884
206_W5_v1v2_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP206-273wpi*1	0.02233770950639995
206_W5_v1v2_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP206-254wpi*5	0.0223377100315693
206_W5_v1v2_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP206-254wpi*3	0.02233770959847219
206_W5_v1v2_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP206-254wpi*6	0.0223377106183978
206_W5_v1v2_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP206-254wpi*7	0.02265553373836383
206_W5_v1v2_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP206	0.8428002425615894
206_B_W27_v1v2_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP206-254wpi*3	0.9674490628637852
206_B_W27_v1v2_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP206	0.02922953551101995
206_W11_v1v2_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP206-254wpi*3	0.9674490628637852
206_W11_v1v2_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP206	0.02922953551101995
206_B_W22_v1v2_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP206	0.9675699384792538
206_B_W24_v1v2_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP206-052wpi*60	0.01004773615570598
206_B_W24_v1v2_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP206-052wpi*65	0.06668149129515205
206_B_W24_v1v2_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP206-056wpi*41	0.03006758065847234
206_B_W24_v1v2_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP206-081wpi*26	0.01919005231172217
206_B_W24_v1v2_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP206-081wpi*59	0.05312483193178857
206_B_W24_v1v2_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP206	0.3413587652552919
206_B_W24_v1v2_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP206-052wpi	0.0212207268097152
206_B_W24_v1v2_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP206-159wpi	0.01951925758849715
206_B_W24_v1v2_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP206-081wpi	0.01819772032697268
206_B_W15_v1v2_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP206-254wpi*70	0.01051292117603121
206_B_W15_v1v2_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP206-254wpi*95	0.01051292170608911
206_B_W15_v1v2_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP206-254wpi*78	0.01051292117895701
206_B_W15_v1v2_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP206-254wpi*98	0.01051292170308682
206_B_W15_v1v2_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP206-254wpi*122	0.01052306916882443
206_B_W15_v1v2_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP206-254wpi*102	0.01051292127980159
